id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
106370,satisfied,Male,Loyal Customer,30,Business travel,Business,2486,1,1,1,1,4,4,4,4,4,4,4,5,4,4,101,102
45747,neutral or dissatisfied,Female,Loyal Customer,69,Personal Travel,Business,391,2,4,2,2,2,3,5,4,4,2,2,3,4,4,0,0
111347,satisfied,Female,Loyal Customer,53,Business travel,Business,777,4,2,4,4,4,5,4,5,5,5,5,4,5,4,1,0
27303,satisfied,Male,Loyal Customer,46,Business travel,Business,956,4,4,4,4,2,4,3,3,3,4,3,2,3,1,0,0
78815,neutral or dissatisfied,Female,Loyal Customer,14,Personal Travel,Eco,447,2,5,1,4,2,1,2,2,5,5,2,4,1,2,0,0
44683,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Business,67,3,5,5,5,3,4,4,3,3,3,3,1,3,1,53,56
30154,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,204,1,3,0,2,4,0,3,4,2,2,2,2,2,4,44,48
28399,neutral or dissatisfied,Female,Loyal Customer,49,Business travel,Business,1489,3,5,1,5,5,4,4,3,3,3,3,4,3,3,0,8
104212,neutral or dissatisfied,Male,Loyal Customer,16,Business travel,Eco,680,5,3,3,3,5,4,2,5,3,2,4,3,3,5,22,18
85989,satisfied,Female,Loyal Customer,55,Business travel,Business,2271,2,2,2,2,5,5,4,5,5,5,5,4,5,3,1,0
27078,satisfied,Male,disloyal Customer,24,Business travel,Eco,834,4,4,4,4,5,,5,5,1,2,5,3,1,5,14,0
18513,satisfied,Female,Loyal Customer,55,Business travel,Business,2187,0,4,0,2,4,4,5,4,3,2,5,5,2,5,277,275
14827,neutral or dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,314,1,4,1,4,2,1,2,2,2,1,3,1,4,2,43,33
11102,neutral or dissatisfied,Female,Loyal Customer,8,Personal Travel,Eco,316,3,5,3,1,4,3,3,4,1,2,5,4,1,4,0,0
77464,neutral or dissatisfied,Male,disloyal Customer,66,Business travel,Business,507,1,1,1,5,3,1,3,3,4,5,5,5,,3,0,0
54476,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Business,3468,3,5,4,5,3,3,3,3,4,1,4,2,4,3,14,0
67813,satisfied,Female,Loyal Customer,58,Business travel,Business,2294,1,1,1,1,5,2,1,5,5,5,5,2,5,2,0,0
18797,satisfied,Male,Loyal Customer,44,Business travel,Business,3933,3,3,3,3,5,2,3,5,5,5,5,4,5,1,0,1
87248,satisfied,Male,Loyal Customer,58,Business travel,Business,3463,1,1,1,1,2,4,4,5,5,5,5,4,5,5,118,109
94453,satisfied,Male,Loyal Customer,51,Business travel,Business,562,3,3,3,3,,5,4,5,5,5,5,5,5,3,0,3
102615,satisfied,Female,Loyal Customer,43,Business travel,Business,1294,2,2,5,2,5,5,5,,3,3,3,3,3,4,0,0
16167,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Business,3071,1,4,4,4,2,3,3,2,2,2,1,3,2,2,0,4
107311,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,283,2,1,2,3,3,2,5,3,1,5,4,4,4,3,52,37
85694,satisfied,Male,disloyal Customer,27,Business travel,Business,1547,4,4,4,4,3,4,3,3,5,4,5,3,5,3,21,0
107206,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,402,1,4,5,2,3,5,3,3,5,5,5,5,5,3,2,0
68941,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,646,4,4,4,3,1,4,1,1,4,1,3,4,4,1,0,0
101867,neutral or dissatisfied,Female,Loyal Customer,18,Business travel,Eco,1747,0,5,5,5,0,1,4,0,4,3,4,2,4,0,86,59
97599,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Business,3787,2,2,2,2,3,4,4,2,2,2,2,2,2,3,20,17
14911,satisfied,Male,Loyal Customer,8,Personal Travel,Eco,240,0,5,0,2,5,0,3,5,3,5,4,3,5,5,0,0
73517,satisfied,Female,Loyal Customer,45,Business travel,Business,2793,3,3,3,3,,5,5,4,4,4,4,4,4,4,38,33
85698,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,1547,2,1,1,1,2,2,2,2,3,3,2,2,3,2,5,0
76402,satisfied,Male,Loyal Customer,47,Business travel,Business,2674,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,0
88894,satisfied,Male,Loyal Customer,53,Business travel,Business,859,2,2,2,2,4,4,4,4,4,4,4,3,4,5,0,0
45319,neutral or dissatisfied,Male,disloyal Customer,43,Business travel,Eco,188,3,2,4,4,5,4,5,5,3,4,4,2,3,5,0,0
57468,neutral or dissatisfied,Female,Loyal Customer,73,Business travel,Eco Plus,334,2,2,2,2,,3,3,2,2,2,2,3,2,4,0,0
42954,satisfied,Male,Loyal Customer,59,Business travel,Eco,236,4,2,2,2,5,4,5,5,5,2,4,1,2,,0,0
7493,satisfied,Female,Loyal Customer,47,Business travel,Business,1992,4,4,4,4,5,5,5,5,5,5,5,3,5,3,0,0
122167,satisfied,Male,Loyal Customer,46,Business travel,Business,541,4,4,4,4,4,4,5,4,4,4,4,4,4,4,47,70
62349,satisfied,Female,Loyal Customer,54,Business travel,Business,1735,4,4,4,4,4,5,5,4,4,4,4,4,4,3,73,44
14244,satisfied,Female,Loyal Customer,34,Business travel,Business,2974,4,2,4,4,5,5,4,4,4,4,4,5,4,,0,0
86672,neutral or dissatisfied,Female,Loyal Customer,41,Personal Travel,Eco Plus,746,3,5,3,4,5,3,3,3,3,3,3,5,3,4,4,28
85577,satisfied,Female,Loyal Customer,80,Business travel,Business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0
119409,satisfied,Female,Loyal Customer,56,Business travel,Business,3167,4,4,4,4,2,4,4,3,3,3,3,4,3,5,0,0
128167,satisfied,Female,disloyal Customer,22,Business travel,Eco,928,3,3,3,3,1,,1,1,4,5,4,4,5,1,12,0
2537,satisfied,Female,Loyal Customer,35,Business travel,Business,181,0,4,0,4,2,4,4,4,4,4,4,5,4,3,6,14
14671,neutral or dissatisfied,Male,Loyal Customer,55,Business travel,Business,3584,2,2,2,2,5,1,1,2,2,2,2,3,2,3,0,0
22004,neutral or dissatisfied,Male,Loyal Customer,,Personal Travel,Eco,448,4,4,4,4,4,1,3,5,3,5,4,3,4,3,146,125
125919,neutral or dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,992,3,4,3,1,3,3,3,3,4,3,4,3,4,3,59,41
106103,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,3485,2,1,1,1,4,3,3,2,2,2,2,1,2,4,12,8
30460,neutral or dissatisfied,Female,Loyal Customer,60,Personal Travel,Eco,991,3,4,3,3,5,4,4,2,2,3,2,3,2,3,78,68
23242,neutral or dissatisfied,Female,Loyal Customer,69,Personal Travel,Eco Plus,549,2,5,3,2,4,4,4,5,5,3,5,3,5,3,0,0
16513,satisfied,Male,Loyal Customer,64,Business travel,Eco Plus,143,4,4,4,4,4,4,4,4,2,4,1,2,5,4,0,0
48161,satisfied,Male,Loyal Customer,18,Business travel,Business,391,2,2,2,2,4,4,4,4,4,2,4,2,1,4,0,0
23758,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1048,1,4,1,3,5,,2,5,5,3,4,4,5,5,0,0
5681,satisfied,Male,Loyal Customer,39,Business travel,Business,3928,0,5,0,1,5,5,4,4,4,4,4,3,4,5,0,0
2802,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,764,3,4,3,3,1,3,3,1,4,5,5,3,5,1,0,0
19680,satisfied,Female,Loyal Customer,51,Business travel,Eco,409,4,2,5,2,1,2,4,4,4,4,4,3,4,3,12,6
123556,neutral or dissatisfied,Male,disloyal Customer,30,Business travel,Business,1773,4,3,3,1,2,3,2,2,4,2,3,3,4,2,7,15
8529,neutral or dissatisfied,Female,Loyal Customer,15,Personal Travel,Eco,862,1,5,1,4,4,1,4,4,4,3,4,5,5,4,0,1
108771,satisfied,Male,Loyal Customer,44,Business travel,Business,3548,4,1,4,4,5,5,4,4,4,5,4,5,4,4,0,8
66913,satisfied,Female,Loyal Customer,29,Business travel,Business,3170,4,4,4,4,5,5,5,5,5,4,5,5,5,5,0,0
17838,satisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,1214,4,4,4,4,4,3,4,4,4,,4,3,4,3,0,0
23012,satisfied,Male,Loyal Customer,41,Business travel,Eco Plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0
83534,satisfied,Female,Loyal Customer,51,Business travel,Business,1121,3,3,3,3,2,4,4,4,4,4,4,4,4,4,0,0
33756,satisfied,Male,Loyal Customer,31,Business travel,Business,266,0,0,0,2,4,4,3,4,4,2,2,2,5,4,0,0
60497,satisfied,Female,Loyal Customer,44,Business travel,Business,2441,2,2,2,2,2,5,1,5,5,5,5,1,5,3,13,0
13598,neutral or dissatisfied,Female,Loyal Customer,44,Personal Travel,Eco,227,3,4,3,3,4,4,5,3,3,3,3,4,3,3,0,0
38761,satisfied,Male,Loyal Customer,24,Business travel,Eco,354,4,4,2,4,4,4,3,4,3,1,1,1,2,4,0,0
125116,neutral or dissatisfied,Male,disloyal Customer,20,Business travel,Eco,361,2,2,2,3,1,2,1,1,2,1,3,4,3,1,15,24
47398,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Eco,584,3,1,1,1,3,3,4,3,3,1,3,2,3,3,0,0
4280,satisfied,Male,Loyal Customer,35,Business travel,Eco,502,4,4,3,4,4,4,4,4,1,3,3,1,1,4,0,0
95315,satisfied,Male,Loyal Customer,29,Personal Travel,Eco,341,4,5,4,4,2,4,2,2,4,4,4,5,4,2,0,0
79253,neutral or dissatisfied,Female,Loyal Customer,47,Business travel,Eco,1598,1,3,3,3,2,4,4,1,1,1,1,3,1,1,0,0
78053,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,332,1,4,1,1,3,1,1,3,5,4,4,4,5,,0,0
84100,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco Plus,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38
22680,satisfied,Female,Loyal Customer,13,Business travel,Business,3878,2,2,2,2,5,5,5,5,5,2,1,4,1,5,115,128
52524,satisfied,Female,Loyal Customer,26,Business travel,Business,110,2,2,2,2,5,5,3,5,2,4,4,4,,5,0,0
24115,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Business,3416,1,3,3,3,3,3,3,1,1,1,1,3,1,1,0,12
125235,neutral or dissatisfied,Female,disloyal Customer,14,Business travel,Eco,1149,3,3,3,3,2,3,3,2,2,1,3,1,4,2,6,57
72343,neutral or dissatisfied,Male,disloyal Customer,29,Business travel,Business,1121,2,2,2,4,5,2,1,5,1,2,4,4,4,5,15,10
61612,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Business,1346,3,2,2,2,3,2,3,3,3,3,4,3,4,3,0,4
97740,satisfied,Female,Loyal Customer,27,Business travel,Business,2690,5,5,5,5,5,4,5,5,5,3,5,3,4,5,49,34
74573,satisfied,Male,Loyal Customer,22,Business travel,Business,1235,5,5,5,5,3,3,3,3,3,5,5,3,5,3,3,0
38283,neutral or dissatisfied,Female,Loyal Customer,25,Personal Travel,Eco,1050,2,5,2,3,3,2,3,3,3,5,5,5,5,3,3,1
31542,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,862,1,4,1,3,3,1,3,3,5,2,5,4,4,3,3,45
38475,neutral or dissatisfied,Male,disloyal Customer,35,Business travel,Eco,846,1,2,2,3,5,2,5,5,3,3,4,2,4,5,27,27
104902,satisfied,Female,Loyal Customer,52,Business travel,Business,1565,5,5,5,5,3,5,4,4,4,4,4,4,4,5,0,1
76208,satisfied,Female,Loyal Customer,31,Business travel,Business,2422,4,4,1,4,4,4,4,4,4,5,5,3,4,4,0,0
23244,neutral or dissatisfied,Male,Loyal Customer,56,Business travel,Business,3831,3,2,2,2,4,1,1,3,3,3,3,3,3,3,6,7
59706,neutral or dissatisfied,Female,Loyal Customer,13,Personal Travel,Eco,861,2,5,3,3,2,3,2,2,3,3,4,3,4,2,0,21
13795,neutral or dissatisfied,Female,disloyal Customer,62,Business travel,Eco,450,2,3,2,2,3,2,3,3,4,3,1,3,5,3,0,0
126953,satisfied,Female,Loyal Customer,43,Business travel,Business,370,4,4,4,4,5,5,4,2,2,2,2,5,2,4,16,13
15898,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Eco,378,2,3,3,3,2,2,2,2,3,4,3,4,3,2,0,0
42290,satisfied,Female,Loyal Customer,38,Business travel,Business,2050,1,1,1,1,3,3,4,5,5,5,5,5,5,4,0,0
39210,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Business,67,2,2,2,3,1,2,1,1,4,5,5,4,5,1,3,0
94312,satisfied,Male,Loyal Customer,56,Business travel,Business,248,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,0
53495,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2419,3,4,3,3,3,5,5,5,4,4,4,5,3,5,4,0
23845,neutral or dissatisfied,Male,disloyal Customer,52,Business travel,Business,552,1,1,1,4,5,1,5,5,5,2,5,3,4,5,0,0
50748,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,156,4,5,4,3,5,4,2,5,3,2,5,4,4,5,0,0
53724,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1297,3,3,3,3,5,3,5,5,3,5,3,1,4,5,11,13
8549,satisfied,Male,disloyal Customer,27,Business travel,Business,109,4,4,4,4,3,4,3,3,5,3,4,4,4,3,58,38
4248,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1020,4,3,4,5,3,4,3,3,5,3,4,4,5,3,0,25
93412,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,672,1,1,1,3,2,1,2,2,2,2,4,1,4,2,66,59
83577,neutral or dissatisfied,Female,Loyal Customer,44,Business travel,Business,1757,2,3,3,3,5,3,2,2,2,2,2,4,2,1,5,25
49476,satisfied,Male,Loyal Customer,59,Business travel,Eco,109,4,3,4,4,4,4,4,4,2,1,4,2,1,4,5,0
36079,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,474,2,5,2,3,4,2,4,,3,5,4,1,2,4,0,0
61150,neutral or dissatisfied,Male,Loyal Customer,20,Business travel,Business,3436,1,5,5,5,1,1,1,1,1,5,4,2,4,1,111,99
6434,neutral or dissatisfied,Female,Loyal Customer,37,Personal Travel,Eco,315,4,5,2,5,4,2,4,4,3,4,4,3,5,4,48,42
69067,neutral or dissatisfied,Male,disloyal Customer,31,Business travel,Eco,1389,3,3,3,4,5,3,5,5,4,2,4,2,3,5,126,115
10513,satisfied,Male,Loyal Customer,60,Business travel,Business,140,4,4,5,4,5,5,4,4,4,4,5,3,4,4,0,0
94747,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Business,2382,4,5,5,5,3,3,4,3,2,3,3,3,4,3,0,4
22053,satisfied,Female,Loyal Customer,27,Business travel,Business,304,4,4,4,4,5,5,5,5,2,2,3,3,4,5,0,0
116652,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Business,358,3,4,3,1,3,3,3,3,4,2,4,4,5,3,0,0
48029,neutral or dissatisfied,Female,disloyal Customer,16,Business travel,Eco,1187,3,3,3,4,1,3,1,1,3,1,4,3,3,1,13,22
103757,neutral or dissatisfied,Female,disloyal Customer,51,Business travel,Business,484,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0
1968,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,383,4,5,4,3,1,4,4,1,5,2,4,3,4,1,0,32
44014,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,397,3,5,3,2,5,3,5,5,4,2,4,3,4,5,0,0
21779,satisfied,Female,Loyal Customer,35,Business travel,Business,241,3,3,3,3,4,4,5,5,5,5,5,3,5,1,48,41
74598,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Business,2005,2,2,2,2,5,3,3,2,2,2,2,4,2,3,0,0
51042,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,158,4,2,4,4,1,4,1,1,2,3,3,3,4,1,0,0
84622,neutral or dissatisfied,Male,disloyal Customer,18,Business travel,Eco,669,3,4,3,3,5,3,5,5,3,2,4,3,4,5,0,0
114130,satisfied,Female,disloyal Customer,24,Business travel,Business,850,5,3,5,4,3,5,3,3,4,3,5,4,4,3,1,0
13692,satisfied,Female,Loyal Customer,27,Business travel,Business,1872,3,3,3,3,2,2,2,2,5,4,1,4,3,2,0,0
86707,satisfied,Male,Loyal Customer,46,Business travel,Business,1747,1,1,1,1,4,4,5,4,4,4,4,3,4,5,4,0
197,satisfied,Male,Loyal Customer,56,Business travel,Business,2136,4,2,4,4,5,4,5,5,5,5,5,5,5,3,0,0
113932,neutral or dissatisfied,Female,disloyal Customer,30,Business travel,Business,1855,3,3,3,5,4,3,5,4,3,3,3,3,4,4,3,1
99430,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107
6232,satisfied,Male,disloyal Customer,22,Business travel,Business,594,0,4,0,4,3,0,3,3,4,3,5,4,4,3,0,0
79225,neutral or dissatisfied,Male,Loyal Customer,11,Business travel,Eco Plus,1990,2,2,2,2,2,2,1,2,1,4,4,3,4,2,0,0
26445,satisfied,Male,Loyal Customer,40,Business travel,Business,919,3,3,3,3,1,4,3,4,4,4,4,1,4,1,5,0
125749,neutral or dissatisfied,Female,Loyal Customer,70,Personal Travel,Business,861,4,5,4,4,5,5,5,5,5,4,5,4,5,5,0,33
86001,satisfied,Female,Loyal Customer,56,Business travel,Business,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0
19345,neutral or dissatisfied,Female,Loyal Customer,54,Personal Travel,Eco Plus,743,2,5,2,2,3,4,4,5,5,2,5,5,5,5,17,13
23333,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,563,2,4,2,5,2,1,1,5,4,4,5,1,5,1,207,224
106867,neutral or dissatisfied,Male,Loyal Customer,17,Business travel,Eco,577,2,2,2,2,2,2,4,2,3,5,3,4,3,2,114,90
56907,satisfied,Female,Loyal Customer,42,Business travel,Business,2454,1,1,2,1,5,5,5,4,3,3,5,5,5,5,8,0
54284,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Business,1075,3,5,2,3,5,2,5,5,4,5,4,5,5,5,0,3
125219,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,651,4,5,4,5,1,4,2,1,5,,3,4,2,1,7,6
28009,satisfied,Female,Loyal Customer,39,Business travel,Business,763,3,3,3,3,2,1,3,4,4,4,4,5,4,1,0,0
78151,satisfied,Male,Loyal Customer,40,Business travel,Business,259,0,0,0,4,5,4,4,3,3,4,4,5,3,3,15,6
88159,satisfied,Female,Loyal Customer,55,Business travel,Business,2011,3,3,4,3,4,4,5,4,4,4,4,3,4,4,0,1
30152,neutral or dissatisfied,Female,Loyal Customer,49,Personal Travel,Eco,204,3,5,3,1,2,2,4,1,1,3,1,5,1,5,0,0
107592,neutral or dissatisfied,Male,disloyal Customer,39,Business travel,Business,423,3,3,3,3,3,3,4,3,4,4,5,3,4,3,1,0
116017,neutral or dissatisfied,Female,Loyal Customer,65,Personal Travel,Eco,417,2,2,2,1,3,1,2,5,5,2,5,4,5,3,0,0
107409,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Eco,725,3,2,2,2,3,3,3,3,2,4,3,4,4,3,3,0
98460,satisfied,Female,Loyal Customer,56,Business travel,Business,2153,2,2,2,2,3,4,5,4,4,4,5,4,4,5,0,0
128255,satisfied,Female,disloyal Customer,20,Business travel,Business,304,5,0,5,2,1,5,1,1,4,4,5,3,5,1,0,0
98748,neutral or dissatisfied,Female,Loyal Customer,16,Personal Travel,Eco,1290,2,4,2,2,2,2,2,2,5,2,3,5,5,2,0,0
50968,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,78,1,5,1,4,2,1,2,2,3,4,4,3,4,2,0,3
31600,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,602,4,4,4,3,4,5,5,5,4,5,4,5,5,5,130,140
122416,satisfied,Female,Loyal Customer,46,Business travel,Business,1916,2,2,2,2,2,3,4,4,4,5,4,4,4,5,0,0
26746,satisfied,Male,Loyal Customer,45,Business travel,Business,3230,2,2,2,2,3,2,4,5,5,5,5,3,5,2,0,0
64036,satisfied,Female,disloyal Customer,29,Business travel,Business,919,5,5,5,3,2,5,2,2,4,3,4,5,4,2,0,10
126988,satisfied,Female,Loyal Customer,45,Business travel,Business,647,2,2,2,2,5,5,4,5,5,5,5,3,5,5,16,11
37574,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,628,3,2,2,2,3,3,3,3,2,5,4,4,3,3,0,0
105766,satisfied,Female,Loyal Customer,75,Business travel,Business,3680,4,4,4,4,2,1,2,4,4,4,4,5,4,5,0,0
51710,satisfied,Female,Loyal Customer,16,Business travel,Business,2879,3,3,1,3,3,3,3,3,3,5,1,3,4,3,0,0
50215,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Eco,77,1,5,5,5,1,1,1,1,3,3,4,2,3,1,25,20
55071,neutral or dissatisfied,Male,Loyal Customer,55,Business travel,Eco,1635,2,1,1,1,2,2,2,2,1,5,2,4,1,2,0,0
71465,neutral or dissatisfied,Female,Loyal Customer,36,Personal Travel,Eco,867,4,5,4,1,5,4,5,5,4,4,4,4,5,5,30,18
3078,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Business,413,3,4,5,5,1,3,3,3,3,2,3,2,3,4,33,43
34066,neutral or dissatisfied,Female,Loyal Customer,40,Personal Travel,Eco,1674,3,1,3,4,3,3,3,3,1,4,4,1,3,3,20,0
98880,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Eco,991,1,0,0,2,2,0,2,2,3,5,1,2,2,2,0,0
79053,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Eco,356,3,1,1,1,3,3,3,3,2,2,3,1,4,3,0,0
125943,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,920,3,5,3,4,2,3,2,2,3,4,4,4,5,2,0,0
78571,satisfied,Female,Loyal Customer,31,Business travel,Business,1977,3,3,3,3,5,5,5,5,4,3,5,4,4,5,3,0
8986,neutral or dissatisfied,Female,disloyal Customer,59,Personal Travel,Eco,799,2,3,3,3,4,3,4,4,5,1,3,3,4,4,0,0
107801,neutral or dissatisfied,Female,disloyal Customer,40,Business travel,Business,349,2,2,2,1,5,2,5,5,5,4,5,3,4,5,15,7
27434,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Eco,954,3,3,5,3,3,3,3,3,1,1,4,4,4,3,0,0
81187,satisfied,Male,Loyal Customer,61,Business travel,Business,3121,2,1,2,2,3,5,4,5,5,5,5,1,5,4,0,0
125249,neutral or dissatisfied,Male,Loyal Customer,23,Business travel,Eco,427,2,5,5,5,2,2,3,2,3,2,3,2,4,2,0,0
68210,satisfied,Male,Loyal Customer,47,Business travel,Business,3421,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,1
94889,satisfied,Female,Loyal Customer,51,Business travel,Eco,562,5,3,4,4,5,3,2,5,5,5,5,5,5,1,12,11
114690,neutral or dissatisfied,Female,disloyal Customer,23,Business travel,Eco,447,3,4,3,3,1,,1,1,5,3,4,5,4,1,0,0
60354,neutral or dissatisfied,Female,Loyal Customer,61,Personal Travel,Eco Plus,1024,3,4,4,2,4,5,4,5,5,4,5,3,5,5,0,0
53688,satisfied,Female,Loyal Customer,37,Business travel,Business,1866,2,2,2,2,2,1,1,4,4,4,4,2,4,1,7,0
4077,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,431,4,5,4,5,3,4,3,3,3,4,5,5,5,3,0,0
71695,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1005,1,5,1,4,1,1,1,1,5,5,4,3,5,1,0,0
109147,satisfied,Female,disloyal Customer,20,Business travel,Eco,483,0,0,1,1,5,1,5,5,3,4,4,4,4,5,12,17
11558,satisfied,Female,Loyal Customer,21,Business travel,Business,657,2,2,2,2,5,5,5,5,5,2,4,5,4,5,6,0
101159,neutral or dissatisfied,Male,Loyal Customer,65,Business travel,Business,1235,2,2,2,2,3,2,3,2,2,2,2,4,2,2,10,0
67665,neutral or dissatisfied,Male,disloyal Customer,18,Business travel,Eco,1464,4,4,4,2,2,4,2,2,4,5,4,5,4,2,0,0
33079,satisfied,Male,Loyal Customer,49,Personal Travel,Eco,163,4,4,4,4,3,4,5,3,5,5,4,3,5,3,0,0
44351,satisfied,Female,Loyal Customer,52,Business travel,Business,2798,3,3,3,3,5,4,4,5,2,5,5,4,4,4,136,125
16294,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,631,4,4,4,4,3,4,5,3,5,1,3,5,4,3,0,0
18115,neutral or dissatisfied,Female,disloyal Customer,18,Business travel,Eco,629,1,0,1,1,3,1,3,3,2,1,5,4,1,3,0,0
62009,neutral or dissatisfied,Male,Loyal Customer,55,Business travel,Eco,2586,3,4,4,4,3,3,3,3,4,4,1,1,,3,0,0
4881,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,408,1,3,1,4,5,1,5,5,2,2,4,3,3,5,0,0
70382,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Business,1562,3,5,3,4,4,4,4,2,2,3,2,3,2,3,4,17
23745,satisfied,Female,disloyal Customer,19,Business travel,Eco,1048,5,5,5,1,4,5,4,4,3,1,4,2,5,4,0,0
42616,satisfied,Female,Loyal Customer,59,Business travel,Business,2121,3,3,3,3,3,5,3,4,4,5,4,5,4,3,0,0
41234,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,744,1,4,1,1,5,1,5,5,3,2,5,5,4,5,14,8
116879,satisfied,Female,Loyal Customer,50,Business travel,Business,2534,2,2,2,2,2,4,5,4,4,4,4,3,4,3,25,26
8223,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,402,0,4,0,4,3,4,5,2,2,0,2,4,2,4,0,0
85829,neutral or dissatisfied,Female,Loyal Customer,27,Personal Travel,Eco,666,2,4,2,5,2,2,2,2,3,3,4,4,4,2,25,1
63689,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,1696,1,4,4,4,1,1,1,,1,3,3,1,1,1,951,940
109917,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,971,3,4,3,2,1,3,1,1,5,2,4,4,5,1,20,0
48441,satisfied,Female,Loyal Customer,19,Business travel,Business,1773,5,5,5,5,4,4,4,4,5,1,1,5,3,4,5,0
78723,satisfied,Female,Loyal Customer,42,Business travel,Business,3502,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0
20977,neutral or dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,689,3,3,3,4,1,3,1,1,2,4,3,3,4,1,73,66
118547,satisfied,Male,Loyal Customer,42,Business travel,Business,304,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0
95688,satisfied,Male,Loyal Customer,43,Business travel,Business,419,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,2
31582,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,602,1,0,1,3,4,,2,4,5,3,1,4,4,4,0,0
